timestamp,open,high,low,close,volume,dollar_volume
2022-01-01 18:53:04.133,47509.22,47618.1,47458.99,47554.3,2104.439,100100851.4038
2022-01-01 19:08:46.280,47554.06,47555.85,47313.04,47389.24,2108.002,99997067.09465
2022-01-01 19:26:10.172,47388.24,47399.86,47280.0,47322.36,2112.136,99986578.86643
2022-01-01 19:45:27.876,47322.6,47349.88,47223.82,47258.44,2114.078,100018936.85523
2022-01-01 20:15:18.091,47259.31,47545.74,47223.0,47499.77,2109.234,99989921.92194
2022-01-01 20:32:38.121,47499.69,47549.98,47362.0,47362.24,2106.973,99963338.6117
2022-01-01 20:51:04.403,47363.61,47533.59,47328.07,47400.01,2101.59,99672185.32699
2022-01-01 21:20:23.396,47400.0,47485.88,47324.18,47442.36,2116.407,100330440.94298
2022-01-01 21:40:30.221,47442.36,47473.37,47262.48,47332.09,2112.599,100018554.84395
2022-01-01 22:07:46.268,47332.08,47415.05,47202.47,47360.89,2113.621,99986729.63663
2022-01-01 22:32:37.445,47360.88,47484.48,47360.64,47370.11,2107.32,99951656.20889
2022-01-01 23:01:28.059,47370.0,47425.6,47267.08,47381.64,2113.617,100086737.22311
2022-01-01 23:24:11.656,47381.95,47585.34,47356.46,47530.0,2105.878,99984923.28225
2022-01-01 23:39:31.470,47529.58,47813.43,47478.06,47680.07,2099.653,99994707.05844
2022-01-01 23:54:58.294,47680.08,47800.0,47630.09,47670.87,2096.463,100015357.364
2022-01-02 00:04:13.651,47670.88,47698.89,47354.91,47354.91,2103.692,99960010.58279
2022-01-02 00:20:07.298,47354.87,47565.95,47352.58,47483.95,2106.334,100034686.16456
2022-01-02 00:32:07.548,47483.99,47699.86,47483.82,47649.53,2099.828,100007569.01205
2022-01-02 00:43:28.574,47649.06,47690.0,47480.0,47536.49,2100.145,99942252.87007
2022-01-02 01:11:06.828,47536.5,47550.0,47312.99,47316.91,2109.143,100059365.03582
2022-01-02 01:37:21.800,47317.51,47423.28,47316.34,47392.89,2111.138,99999404.02511
2022-01-02 02:09:15.720,47393.02,47454.65,47282.5,47315.98,2110.289,99960955.27429
2022-01-02 02:39:18.709,47315.98,47432.46,47290.9,47300.0,2090.466,99031649.43046
2022-01-02 03:15:11.321,47300.0,47470.0,47263.28,47399.9,2131.931,100980286.42194
2022-01-02 03:44:59.621,47399.9,47418.65,47274.59,47320.31,2111.817,99976293.55654
2022-01-02 04:17:59.114,47320.32,47386.49,47210.11,47210.11,2111.661,99886790.46028
2022-01-02 04:42:20.944,47210.0,47212.99,47059.3,47090.01,2124.083,100157906.96783
2022-01-02 04:45:20.577,47089.99,47116.9,46871.22,46956.97,2128.025,99998544.59121
2022-01-02 04:46:02.012,46956.98,47019.0,46866.09,46879.79,2127.515,99883566.5486
2022-01-02 04:51:40.783,46879.78,46914.68,46749.99,46800.0,2137.748,100079166.02156
2022-01-02 04:54:51.418,46800.0,46968.9,46793.67,46968.9,2131.501,99937008.05987
2022-01-02 05:02:24.670,46968.91,46998.87,46835.63,46871.92,2133.527,100102461.62367
2022-01-02 05:17:10.794,46871.92,47066.08,46849.76,46998.47,2128.882,99991715.34336
2022-01-02 05:35:48.938,47002.24,47070.0,46909.23,47016.29,2128.129,99999550.98135
2022-01-02 05:55:44.442,47016.29,47144.15,47005.3,47073.33,2125.461,100009985.5613
2022-01-02 06:11:23.809,47073.68,47198.29,47025.0,47139.94,2120.483,99912220.77453
2022-01-02 06:40:01.563,47140.0,47250.0,47107.19,47131.01,2121.38,100079180.55719
2022-01-02 06:59:39.337,47131.0,47238.0,47085.82,47217.0,2120.331,99997187.46214
2022-01-02 07:34:43.343,47216.99,47294.01,47117.66,47159.63,2119.048,100012046.42223
2022-01-02 07:53:53.360,47160.0,47186.62,46963.66,46992.32,2122.619,99908119.85976
2022-01-02 08:11:53.702,46992.33,47229.12,46991.12,47117.22,2123.155,100080660.61185
2022-01-02 08:37:35.142,47117.22,47240.0,47055.0,47178.71,2120.695,100016294.02728
2022-01-02 09:02:08.191,47178.71,47353.48,47135.0,47353.48,2115.817,99923204.97428
2022-01-02 09:22:09.387,47354.14,47500.0,47315.45,47388.01,2094.27,99318792.55983
2022-01-02 09:25:10.204,47388.0,47441.75,47308.92,47329.2,2127.429,100756828.09767
2022-01-02 09:41:10.893,47329.21,47378.41,47244.64,47320.69,2113.985,99996739.51021
2022-01-02 10:08:58.519,47322.29,47345.0,47207.0,47229.12,2115.459,100003910.3555
2022-01-02 10:42:55.732,47227.96,47275.8,47121.53,47266.4,2118.286,99999326.60519
2022-01-02 11:09:26.233,47266.64,47374.7,47239.98,47274.04,2113.74,99996969.50892
2022-01-02 11:35:39.591,47273.99,47323.34,47127.55,47149.99,2114.838,99881633.56813
2022-01-02 12:02:56.826,47150.0,47165.58,47002.47,47088.99,2125.036,100052021.10113
2022-01-02 12:09:24.730,47087.65,47188.88,47060.0,47178.45,2121.38,99972136.40972
2022-01-02 12:35:38.426,47178.45,47453.05,47178.44,47408.17,2115.086,100053360.72074
2022-01-02 12:41:29.581,47408.17,47413.0,47264.16,47286.51,2111.821,99952720.19321
2022-01-02 12:59:07.520,47286.48,47297.55,47075.0,47159.78,2120.537,100076092.25314
2022-01-02 13:15:54.646,47159.79,47252.0,47085.14,47132.24,2120.963,100015911.96054
2022-01-02 13:39:36.136,47132.24,47188.0,47080.0,47150.74,2121.178,99993622.44289
2022-01-02 14:10:56.971,47150.78,47200.0,47006.66,47054.3,2122.433,99949418.21513
2022-01-02 14:29:51.903,47054.3,47165.99,47054.3,47099.77,2123.46,100045373.51216
2022-01-02 15:06:43.764,47099.78,47339.19,47099.78,47277.52,2117.199,100010507.49238
2022-01-02 15:16:32.748,47277.53,47295.25,47105.34,47122.08,2118.926,99998476.84937
2022-01-02 15:37:35.995,47122.09,47400.0,47112.99,47349.0,2115.053,99988972.78178
2022-01-02 15:52:41.199,47348.51,47391.39,47263.5,47366.75,2092.754,99050187.27518
2022-01-02 16:08:38.045,47366.74,47480.0,47352.27,47426.45,2128.019,100902705.54261
2022-01-02 16:16:10.550,47426.44,47527.5,47344.28,47527.5,2109.568,100052804.82592
2022-01-02 16:33:07.050,47527.54,47648.14,47509.25,47622.78,2101.082,99974336.56524
2022-01-02 16:36:27.644,47622.77,47665.76,47519.16,47592.62,2102.42,100024551.78097
2022-01-02 16:47:34.214,47592.63,47736.9,47585.09,47736.9,2096.388,99904790.01989
2022-01-02 16:54:51.818,47736.92,47888.0,47719.99,47750.68,2093.623,100102001.4796
2022-01-02 16:56:07.500,47750.69,47975.94,47705.62,47957.99,2091.492,99998156.61207
2022-01-02 17:00:48.639,47958.09,48000.0,47880.0,47886.96,2085.088,99949138.84762
2022-01-02 17:03:39.630,47886.95,47920.39,47712.09,47712.09,2091.775,100053957.5158
2022-01-02 17:09:30.226,47712.08,47730.53,47571.42,47706.29,2096.987,99934452.00898
2022-01-02 17:11:54.444,47706.3,47718.06,47468.39,47501.73,2103.727,100063172.84985
2022-01-02 17:16:01.329,47501.72,47597.92,47495.28,47574.98,2103.352,100000717.86683
2022-01-02 17:24:46.339,47574.99,47692.74,47503.01,47608.31,2100.649,99987572.85409
2022-01-02 17:40:17.754,47608.9,47617.95,47366.58,47429.8,2105.667,99968344.58207
2022-01-02 17:52:44.426,47429.79,47438.94,47269.35,47297.72,2112.263,100042574.23463
2022-01-02 18:01:41.068,47297.91,47368.04,47208.89,47234.74,2114.21,99977498.90821
2022-01-02 18:07:55.903,47234.42,47299.7,47139.18,47150.75,2117.203,100022312.27795
2022-01-02 18:21:15.510,47150.7,47198.96,47050.0,47050.75,2118.169,99789378.01376
2022-01-02 18:26:34.223,47050.0,47050.01,46850.0,46927.79,2134.351,100212678.17242
2022-01-02 18:28:36.426,46928.0,46972.39,46778.59,46802.91,2133.704,100000951.88826
2022-01-02 18:32:20.544,46802.23,46819.99,46605.68,46726.49,2139.275,99959718.72866
2022-01-02 18:33:49.782,46726.84,46905.9,46659.49,46905.9,2133.317,99804042.96618
2022-01-02 18:36:26.241,46905.92,46974.35,46807.35,46969.21,2136.384,100222118.56915
2022-01-02 18:40:26.022,46969.31,47000.0,46846.08,46957.91,2131.697,100014008.75409
2022-01-02 18:49:15.971,46956.57,47076.59,46886.15,46982.97,2129.065,100002316.09049
2022-01-02 18:57:47.497,46983.0,47097.65,46949.82,47091.19,2126.69,99996747.02559
2022-01-02 19:03:41.887,47093.61,47220.0,47066.08,47085.12,2121.033,99971844.81747
2022-01-02 19:10:49.741,47085.12,47105.67,46842.0,46892.23,2128.282,100023382.34872
2022-01-02 19:25:28.247,46891.7,47000.0,46836.6,46941.07,2131.589,99998954.16459
2022-01-02 19:40:17.664,46941.0,46990.79,46815.75,46948.25,2131.793,100002981.05594
2022-01-02 20:04:54.172,46948.24,47051.73,46883.25,46983.31,2128.37,100003105.07156
2022-01-02 20:31:43.054,46983.28,47039.99,46900.56,46935.73,2129.207,100002182.10318
2022-01-02 21:05:22.734,46935.73,47185.65,46928.03,47056.24,2123.337,99981973.17108
2022-01-02 21:29:45.390,47055.95,47155.44,46981.64,47121.08,2124.641,99972922.82061
2022-01-02 22:07:04.912,47121.07,47253.82,47095.0,47236.21,2119.537,99968508.05241
2022-01-02 22:32:43.127,47236.39,47400.0,47198.3,47363.83,2114.76,100076387.90441
2022-01-02 22:45:09.990,47363.62,47424.28,47227.16,47424.28,2113.557,99993090.34438
2022-01-02 23:08:06.084,47422.49,47469.46,47263.33,47465.31,2111.099,99989732.13209
2022-01-02 23:31:06.891,47465.31,47465.31,47256.11,47256.12,2112.381,100016562.52510001
2022-01-03 00:00:38.191,47256.11,47288.28,47140.76,47167.92,2117.571,99980189.75054
2022-01-03 00:15:15.366,47167.93,47258.99,47061.25,47125.31,2121.287,100020478.92888
2022-01-03 00:41:22.896,47122.21,47202.95,47027.58,47074.72,2123.124,99999637.55643
2022-01-03 01:13:31.045,47073.83,47095.59,46935.08,47040.49,2126.065,99967009.89231
2022-01-03 01:33:15.906,47040.0,47137.75,46961.09,47093.75,2126.151,100029961.89956
2022-01-03 02:03:53.657,47093.76,47096.7,46869.66,46876.68,2130.158,99990198.20415
2022-01-03 02:16:22.193,46876.14,47045.4,46875.28,46928.27,2128.903,100014172.62868
2022-01-03 02:45:29.450,46927.41,46983.13,46850.0,46909.05,2130.189,99918601.50587
2022-01-03 02:52:31.407,46909.05,47100.0,46909.05,47039.99,2128.49,100073234.58171
2022-01-03 03:08:08.067,47040.0,47040.0,46871.22,46946.5,2130.467,99977679.68863
2022-01-03 03:24:32.840,46946.51,46986.85,46775.02,46789.47,2133.831,100030277.98923
2022-01-03 03:40:38.208,46789.47,46835.32,46717.26,46808.55,2137.502,99994666.43358
2022-01-03 03:53:51.188,46808.56,46898.0,46750.0,46898.0,2135.189,99973736.57257
2022-01-03 04:15:42.697,46898.0,46944.43,46817.86,46835.12,2133.549,100027541.01284
2022-01-03 04:50:45.627,46835.36,46884.93,46782.51,46793.53,2135.466,99992993.21368
2022-01-03 05:13:43.411,46793.53,47039.45,46775.0,46999.36,2132.906,100008059.83073
2022-01-03 05:27:58.935,46999.35,47090.8,46931.29,47090.8,2126.363,99995191.15591
2022-01-03 05:37:14.549,47090.85,47217.37,47055.16,47167.47,2121.312,99987858.17688
2022-01-03 05:45:26.404,47167.48,47178.77,47012.18,47052.09,2124.489,100002000.91763
2022-01-03 06:13:30.390,47052.1,47070.0,46926.62,47061.83,2127.235,99972728.79519
2022-01-03 06:43:39.641,47061.98,47066.21,46857.38,46902.2,2130.854,99996448.51825
2022-01-03 07:09:01.889,46902.19,47065.47,46883.67,47062.68,2130.416,100045011.24461
2022-01-03 07:52:03.186,47061.68,47133.97,47008.27,47080.81,2124.563,99992549.32899
2022-01-03 08:12:09.555,47083.47,47109.92,46930.03,46956.99,2127.515,99992422.19595
2022-01-03 08:41:43.743,46956.99,47100.0,46921.86,47002.95,2126.163,99973764.86828
2022-01-03 09:11:49.074,47002.96,47037.35,46800.0,46821.67,2133.487,100039701.16696
2022-01-03 09:19:45.493,46821.0,46892.35,46777.02,46790.07,2134.299,99939307.69716
2022-01-03 09:32:45.558,46790.0,46935.18,46777.0,46916.76,2134.723,100049996.4227
2022-01-03 09:49:35.097,46916.76,47090.0,46912.35,47062.12,2127.404,99958308.10628
2022-01-03 10:00:07.129,47062.11,47200.0,47030.69,47079.97,2124.072,100057278.56462
2022-01-03 10:07:40.288,47079.97,47249.78,47055.58,47212.3,2119.692,99991871.7608
2022-01-03 10:13:46.366,47212.32,47212.32,47095.0,47129.99,2119.604,99937305.64082
2022-01-03 10:27:44.868,47130.0,47200.0,47019.67,47165.13,2124.323,100070755.17871
2022-01-03 10:44:46.801,47165.17,47243.61,47100.0,47222.18,2119.85,99995066.67443
2022-01-03 11:02:17.709,47222.19,47331.99,47185.6,47262.68,2111.829,99810562.6243
2022-01-03 11:11:51.899,47262.68,47362.12,47250.0,47336.74,2115.412,100069827.0173
2022-01-03 11:27:11.767,47336.75,47384.06,47224.85,47292.57,2116.495,100100032.13483
2022-01-03 11:46:15.220,47294.0,47436.26,47274.02,47365.21,2112.367,100023637.23415
2022-01-03 12:00:34.391,47365.21,47440.34,47240.4,47433.58,2112.408,99999865.64479
2022-01-03 12:09:33.681,47433.1,47571.82,47385.8,47515.95,2106.386,99998974.13355
2022-01-03 12:12:29.494,47511.34,47575.22,47434.58,47501.01,2104.526,99967422.49544
2022-01-03 12:19:03.419,47501.0,47519.9,47304.75,47350.0,2101.279,99568955.27582
2022-01-03 12:23:30.731,47350.0,47420.95,47208.49,47216.04,2122.205,100426217.47208
2022-01-03 12:38:07.635,47216.69,47304.71,47200.13,47215.01,2111.7,99772881.3888
2022-01-03 12:52:38.896,47215.0,47288.98,47170.01,47259.05,2123.161,100253851.05931
2022-01-03 13:04:09.751,47259.04,47356.2,47220.0,47316.59,2114.979,100009127.27511
2022-01-03 13:24:33.848,47316.58,47327.22,47204.69,47244.6,2114.924,99964625.13506
2022-01-03 13:47:59.139,47244.7,47265.0,47089.2,47154.41,2120.544,100030604.25806
2022-01-03 14:01:11.511,47154.3,47200.0,47016.11,47019.84,2122.929,99968046.37694
2022-01-03 14:08:40.788,47019.83,47065.53,46908.67,47037.58,2117.513,99507530.82174
2022-01-03 14:11:05.403,47037.59,47110.74,46960.0,47102.85,2136.364,100515367.96312
2022-01-03 14:23:53.181,47102.72,47249.99,47075.0,47249.99,2108.527,99394368.84571
2022-01-03 14:37:12.178,47250.0,47290.0,47120.91,47120.91,2130.429,100598713.47367
2022-01-03 14:45:57.717,47120.87,47120.87,46900.0,46900.01,2096.322,98495026.02974
2022-01-03 14:48:13.262,46900.0,46947.13,46810.0,46899.69,2166.004,101529491.20903
2022-01-03 14:50:17.228,46899.68,46989.96,46781.35,46820.26,2133.389,99985537.55333
2022-01-03 14:53:41.239,46820.06,46907.98,46793.13,46858.0,2134.477,100013377.57189
2022-01-03 15:00:03.952,46857.77,46985.25,46825.0,46825.0,2131.567,99996224.1087
2022-01-03 15:08:14.718,46825.0,46906.14,46777.0,46896.63,2135.648,100002172.88633
2022-01-03 15:13:32.081,46896.2,47020.0,46852.0,46865.39,2129.932,99985123.51276
2022-01-03 15:23:06.659,46865.37,46973.3,46832.0,46863.0,2132.264,99982010.49969
2022-01-03 15:34:27.823,46863.17,46951.05,46795.1,46800.01,2130.68,99886683.54681
2022-01-03 15:51:15.618,46800.0,46803.1,46666.66,46675.57,2141.898,100093945.07905
2022-01-03 15:52:53.240,46679.27,46735.14,46565.0,46565.0,2143.732,100014451.01733
2022-01-03 15:55:19.138,46564.86,46729.04,46560.0,46646.97,2143.516,100018535.29276
2022-01-03 15:58:46.530,46646.96,46790.77,46612.27,46741.5,2141.838,100015967.66812
2022-01-03 16:04:04.509,46741.51,46745.19,46550.0,46596.82,2144.069,100000942.41953
2022-01-03 16:09:16.993,46596.89,46726.67,46510.31,46533.5,2143.809,99960505.23887
2022-01-03 16:16:09.113,46510.31,46552.27,46428.0,46446.4,2151.501,100032124.95702
2022-01-03 16:17:36.582,46446.41,46565.0,46385.1,46385.1,2153.038,100012720.45023
2022-01-03 16:20:21.921,46385.0,46455.15,46326.85,46340.63,2155.025,99961452.6336
2022-01-03 16:23:14.846,46340.64,46388.11,46260.4,46323.6,2159.478,100023811.1412
2022-01-03 16:26:06.340,46323.62,46427.19,46304.22,46322.4,2156.249,99983762.8369
2022-01-03 16:30:30.373,46322.72,46475.52,46300.72,46400.01,2154.778,100008227.09085
2022-01-03 16:36:35.762,46400.0,46532.65,46366.52,46429.77,2152.802,100020438.08966
2022-01-03 16:43:39.130,46429.78,46473.94,46315.78,46363.8,2154.997,99980844.72475
2022-01-03 16:53:44.130,46363.8,46579.73,46361.66,46568.39,2151.435,100018069.00242
2022-01-03 17:04:22.367,46568.4,46642.51,46434.05,46441.21,2147.635,100001673.43226
2022-01-03 17:13:11.820,46440.43,46607.88,46402.03,46607.88,2146.154,99777074.66819
2022-01-03 17:28:47.538,46608.04,46797.66,46559.53,46649.38,2145.112,100188875.07351
2022-01-03 17:30:54.158,46650.03,46800.0,46613.2,46643.66,2141.438,100028238.13545
2022-01-03 17:39:50.761,46643.65,46690.86,46550.57,46618.37,2144.946,100007013.51164
2022-01-03 17:58:57.964,46618.38,46735.0,46540.99,46620.41,2144.901,100000780.02846
2022-01-03 18:15:31.254,46620.41,46679.21,46445.68,46445.68,2145.55,99947688.74412
2022-01-03 18:40:16.211,46445.2,46544.14,46400.02,46481.7,2153.008,100047057.26513
2022-01-03 18:55:15.754,46481.71,46534.65,46345.28,46514.02,2152.388,99982615.96461
2022-01-03 19:10:20.945,46514.01,46646.16,46459.5,46599.99,2147.604,100004839.44826
2022-01-03 19:34:17.083,46600.0,46617.61,46407.81,46410.35,2150.308,100013458.39981
2022-01-03 19:59:02.671,46410.0,46416.0,46269.82,46269.82,2156.38,99935065.86365
2022-01-03 20:06:39.150,46269.81,46333.0,46188.0,46270.94,2163.348,100054112.5755
2022-01-03 20:10:31.697,46270.93,46343.96,46100.0,46166.01,2153.4519999999998,99556663.94756
2022-01-03 20:20:10.169,46166.1,46193.0,46000.0,46005.76,2179.338,100452933.39296
2022-01-03 20:21:29.836,46003.86,46052.66,45812.0,45996.18,2177.185,99986884.33464
2022-01-03 20:22:09.753,45996.4,46026.52,45762.71,45950.6,2180.228,100013219.64675
2022-01-03 20:23:23.532,45950.32,46052.82,45807.75,45910.3,2176.835,99980729.04768
2022-01-03 20:26:27.749,45910.31,45931.8,45700.0,45727.7,2183.21,100007154.21392
2022-01-03 20:29:12.311,45727.71,45935.2,45715.04,45919.12,2183.285,100016249.95316
2022-01-03 20:31:31.346,45919.11,45957.02,45745.73,45786.5,2179.84,99977858.97728
2022-01-03 20:35:47.571,45786.49,45877.97,45702.62,45775.61,2183.715,100001178.95618
2022-01-03 20:42:55.679,45775.88,45870.15,45665.4,45824.29,2184.426,100000632.75847
2022-01-03 20:48:48.412,45824.3,45944.0,45800.0,45859.38,2179.982,100017805.66717
2022-01-03 20:57:42.143,45859.37,45995.0,45841.48,45938.46,2176.953,99976733.14808
2022-01-03 21:08:19.156,45938.46,45955.91,45804.65,45941.99,2180.917,100025408.89555
2022-01-03 21:23:21.785,45941.85,46137.44,45913.99,46089.85,2171.531,99941415.82669
2022-01-03 21:33:20.696,46089.86,46250.0,46089.86,46115.36,2166.765,100057714.42996
2022-01-03 21:40:08.575,46115.36,46165.62,46012.73,46025.5,2169.844,99982834.89527
2022-01-03 21:59:22.875,46025.38,46158.27,45952.47,46108.08,2171.984,100012460.44421001
2022-01-03 22:15:11.622,46108.08,46308.24,46062.58,46267.81,2164.059,100001869.05867
2022-01-03 22:31:53.402,46267.82,46449.99,46239.5,46239.5,2157.488,99965770.54725
2022-01-03 22:42:47.968,46239.48,46292.23,46114.0,46195.81,2165.621,100036773.18924
2022-01-03 22:53:41.754,46195.82,46358.38,46156.89,46345.94,2161.486,99990487.95594
2022-01-03 23:10:39.191,46345.95,46462.4,46327.59,46409.59,2155.397,100000907.9053
2022-01-03 23:17:36.424,46408.6,46548.59,46328.1,46534.67,2152.579,99925776.92415
2022-01-03 23:36:40.797,46533.96,46579.28,46425.01,46425.01,2150.725,100008527.51321
2022-01-03 23:53:37.181,46425.0,46521.31,46366.14,46460.01,2155.029,100070211.31483
2022-01-04 00:09:17.536,46460.0,46480.6,46240.22,46325.72,2157.592,99959041.22788
2022-01-04 00:21:11.973,46325.84,46530.0,46231.0,46511.66,2156.963,100009855.13624
2022-01-04 00:29:16.537,46513.65,46550.0,46264.54,46309.95,2156.127,100030133.06034
2022-01-04 00:48:29.947,46309.94,46335.41,46160.0,46215.8,2163.971,100003734.37491
2022-01-04 01:07:24.288,46215.92,46415.0,46185.63,46316.93,2159.38,100002775.94945
2022-01-04 01:27:56.016,46316.93,46360.0,46059.0,46068.01,2165.15,99987075.1185
2022-01-04 01:48:08.992,46067.67,46157.84,46050.0,46053.0,2169.201,99990508.26634
2022-01-04 02:09:11.156,46053.0,46091.71,45931.61,45997.41,2173.971,100018455.15766001
2022-01-04 02:16:35.849,45995.28,46195.0,45952.13,46146.99,2169.525,100003257.73225
